Product ID,Product Rating,Review Comments,Purchase Date,Return Date,Review Date,Category,
PROD-E-8962,5,Nice dongle. Compatible with my Canon EOS Rebel T2i.,2024-10-21,2024-10-31,2024-10-22,Electronics,
PROD-MaT-2674,4,"Normally, I hate movies about vampires. The vampires are just boring.  There is nothing interesting about the story.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.  The vampires are boring.  ",2023-08-29,2023-09-02,2023-08-30,Movies_and_TV,
PROD-KS-4582,5,"I really loved this really great story.  I could not put the book down till I finished reading the whole wonderful story.
Thank you so very much for writing this wonderful story.",2022-10-18,,2022-10-31,Kindle_Store,
PROD-SaO-4814,5,I use this weekly at work as a under shirt when working in freezers. Keeps me warm and doesnt make me sweat and freeze like thermals.,2023-02-28,,2023-03-14,Sports_and_Outdoors,
PROD-TaG-9348,4,these are good i thought it would be a little more expensive but it is just the right price.I bought this for my son for Christmas and he absolutely loves it.  It's made of a,2022-07-19,2022-07-29,2022-07-22,Toys_and_Games,
PROD-SaO-5741,5,"My husband loved these gloves!  He said they were light, fit perfectly snug and was great shooting gloves.  Best he's ever worn.",2022-05-18,,2022-06-15,Sports_and_Outdoors,
PROD-TaG-2796,5,It's what it is. All the pieces are the same size. My daughter loves it!Very nice. I bought this for my son for Christmas and he absolutely loves it. The only thing that I do not like is that the carpet is very thick. This was a big hit. He also had a lot of fun putting the toys in the carpet. I thi,2022-08-24,2022-09-06,2022-08-26,Toys_and_Games,
PROD-MaT-2674,3,"Not very much like the original. The movie is a good one. If you like action movies, you'll like this one. The script and acting is good, the cinematography is nice, and",2022-12-03,,2022-12-06,Movies_and_TV,
PROD-B-5386,4,Good story just not as good many of the other Halo novels,2024-11-22,,2024-11-30,Books,
PROD-E-6947,5,"I went through about 4 different power adapters for my samsung galaxy.none of the others charge my device is optimally is this one, plus the length is awesome I really like this adapter I definitely recommend it as a great buy.",2024-05-23,,2024-06-02,Electronics,
PROD-SaO-6977,4,I'm a sixtysomething woman who works in the emergency department and has a lot of work to do.  I read the literature and I am a bit concerned about the possible consequences of having a bad experience.  I know that many people will experience a bad experience with me and I would not want to have to ,2024-04-09,2024-04-22,2024-04-10,Sports_and_Outdoors,
PROD-TaHI-5422,5,"I was very pleased with this set and the finish. I will be purchasing more for my own.I bought this for a friend, who lives in the North Dakota area. She used it to make a painting of a tree",2024-06-04,2024-06-16,2024-06-07,Tools_and_Home_Improvement,
PROD-B-5040,5,"Gabriel is an uptight professor with a huge ego, he has more than several issues in his past that he has to come to deal with before he can move on with is beloved Julianne. Julianne is a 23 year old MA student with a short history with the professor and meets up with him again and he becomes her pr",2023-02-09,,2023-02-25,Books,
PROD-B-6155,1,"The book is very biased, it focuses on the topics it wants to promote and leaves out some big pieces of 2012 election.",2022-01-10,,2022-01-19,Books,
PROD-CSaJ-7873,3,"It definitely wasn't the worst thing that I've ordered on Amazon, but the quality was so-so  and the sizing was a bit small.  The material was stretchy but didn't really hold its shape.  IT just didn't look good on.  Reminded me of something I would buy at Forever 21 on the clearance rack.",2022-05-09,,2022-06-06,Clothing_Shoes_and_Jewelry,
PROD-B-3287,5,If only more writers would go back and read the earlier books in the series. I was just blown away by the way the author explained how to get the most out of,2023-01-18,2023-01-28,2023-01-19,Books,
PROD-HaK-1053,5,I bought this for my daughter who is an avid runner.  She loves it!  She has a pair of running shoes and a pair,2023-06-22,2023-07-03,2023-06-24,Home_and_Kitchen,
PROD-TaHI-5422,5,"I have been purchasing several of these units for local customers who are retrofitting the PAR30 can lights. It is easy to install and works great with dimmer. The price is a plus too, since most kits a Home Depot or Lowe's are about $10-$20 more.",2023-10-04,,2023-10-26,Tools_and_Home_Improvement,
PROD-HaK-2743,5,"I had my local honey stored in a mason jar but it was so messy with the basic ring cap. Every time I tried to get a spoonful it made a mess. This is so much cleaner, and popping it into place in the lid was easy. It looks nice sitting on my counter too.",2022-08-22,,2022-09-21,Home_and_Kitchen,
PROD-E-4923,4,"packaged well, comes with all the necessary adapters.  The included adapter comes with a small screw",2022-12-20,,2022-12-23,Electronics,
PROD-SaO-6977,5,The knife is a well made knife and the materials are good.  The blade is sharp and the sheath is very sturdy.  I have used the knife for a week and it is still sharp.  It will be a great gift for my grandson or for my niece.  I received this knife at a discount in exchange for an honest and unbiased,2023-09-02,,2023-09-05,Sports_and_Outdoors,
PROD-CSaJ-1434,3,"I'm wearing it coz it keeps me warm. I usually wear XL for outer wears but this XL is rather large and I had to dart the sweater to fit me. Now, it's fine for me and this is the sweater I grab for daily coz it keeps me warm and snuggly. The quality is good and the packaging is ok.",2022-10-02,,2022-10-12,Clothing_Shoes_and_Jewelry,
PROD-PS-9669,5,Very easy to put together!  Easy to assemble and easy to clean. The dimensions are perfect. I bought this for a friend who has a small dog and she had a very large ear. It was perfect. It worked well for her. I would recommend this to anyone who has a small dog. My dog is a 9 pound Maltese mix and i,2022-08-28,2022-09-02,2022-08-31,Pet_Supplies,
PROD-HaK-9317,4,"It works pretty good. Doesn't heat my bigger candles to the point of filling the room with an aroma even close to lighting it. The smaller candles smell wonderful using this candle warmer though, without any combustion or smoke, so that's great. Buyer beware though, this is made of plastic which mea",2024-03-06,,2024-03-13,Home_and_Kitchen,
PROD-KS-7912,5,How crazy to give yourself a break and let the world decide how you feel. I was just blown away by this story. I am so glad that the author did not take it as a stand alone. It is a good read.,2024-02-25,2024-03-09,2024-02-27,Kindle_Store,
PROD-MaT-1711,4,"Fun classic movie. Not real deep or anything, but beautiful clothes and set.",2022-12-21,,2023-01-08,Movies_and_TV,
PROD-SaO-4733,4,Heavy duty.  Built to hold a holster or other tactical supplies.  Well made and durable.  I'm not sure how the velcro will hold up with time.,2022-10-15,,2022-11-13,Sports_and_Outdoors,
PROD-B-4483,5,My 90-year-old friend is able to read the Bible again thanks to the NIV large print we bought.  She is so pleased and so am I.  It's a good tool as eyes change.,2022-04-20,,2022-04-23,Books,
PROD-TaG-9348,3,Granddaughter loved it but I thought it was too expensive for what you get.,2022-10-07,,2022-10-22,Toys_and_Games,
PROD-E-1949,5,"I use this cage to protect my laptop with the instructions included in the instructions for the screen protector.

I had to replace the screen protector with the TRS-38, which is a bit thicker and smaller.

I was also told that I had to replace the",2024-11-01,2024-11-14,2024-11-03,Electronics,
PROD-KS-9935,4,"I liked the familiarity between the two friends, Katie and Aaron, and when she comes to the realization that he is the perfect man for her, even thought it doesn't fit into her plans, she takes a chance on him.  A good short read!!",2024-05-01,,2024-05-18,Kindle_Store,
PROD-PS-2876,5,A nice bell that I have attached to my 13 yrs old female dog's collar so I can hear her when she gets up to pee. She has an issue with drinking a lot of water and peeing a lot which results in accidents. This helps me recognize her needs so we have no more indoor accidents.,2022-12-09,2022-12-15,2022-12-12,Pet_Supplies,
PROD-TaG-6930,5,Wow. This is some of the best quality materials you can buy. The colors are vibrant and the packaging is very cute. I also like the fact that the box is large enough to hold a little child in. The pieces are very thin and compact. The packaging is also a bit difficult to read and it's difficult to r,2022-03-08,2022-03-15,2022-03-11,Toys_and_Games,
PROD-KS-5506,5,"If you want to visit a place that has a rich historical background, where the Americans witnessed some of the most depressing times, the place you ought to see is the city of Virginia which is the place where some dark times were passed. To know more about the place, read Wilmington NC Travel Guide ",2024-07-25,,2024-08-21,Kindle_Store,
PROD-E-8962,3,"So the reason I was hesitant to give this a try was because I didn't want to throw the camera away.  The camera is solid and takes great pictures, so it should be ok.  I'll be using this camera for a while.I bought this to replace a broken one I bought for my TV. I did not want to have to replace it",2024-10-11,2024-10-23,2024-10-12,Electronics,
PROD-CSaJ-1434,5,Bought this for hubby. It's a little large for him. He normally wears a size,2023-07-03,,2023-07-05,Clothing_Shoes_and_Jewelry,
PROD-SaO-2654,5,"Actually bought it for my son. The quality is good.

The only reason I gave it 4 stars is that the plastic part is very hard to put on. The material is thick and the material is not durable. I would suggest you",2022-03-27,,2022-03-29,Sports_and_Outdoors,
PROD-TaHI-8573,5,"The first unit I received was dead.  Returned it and ordered another one.  Replacement arrived quickly and worked perfectly.
The unit seems to charge nicely, even though there has not been much sun during the North-American winter months.
The light is very bright and lights up the entire yard.  It h",2023-03-24,,2023-03-30,Tools_and_Home_Improvement,
PROD-KS-1488,4,"This book had me hooked from the beginning. It was a quick read that didn't have much to do with the plot. I liked how the characters were developed, the story was interesting and",2023-05-22,2023-06-01,2023-05-23,Kindle_Store,
PROD-E-2832,5,"Pros: Picture quality is still good, Canon has not lost it's touch after ten years of making Elphs.  The size is awesome, I can place it anywhere I'd like.  With a three inch LCD, who needs a view finder - does anyone still use a view finder?  It offers a lot of scene modes and they are not that dif",2023-12-15,,2023-12-20,Electronics,
PROD-HaK-5889,5,I got this for my gf for her bday she loved it. works great. I use real candles in it and never had any issues. Looks great.,2022-08-29,,2022-09-08,Home_and_Kitchen,
PROD-B-5386,5,I really enjoyed this book. The characters were well developed and the plot was well written.,2023-12-20,,2023-12-23,Books,
PROD-CSaJ-7924,4,"While they do fit, I find it difficult to find comfortable shoes that are close to the top of my feet.",2024-05-26,2024-06-01,2024-05-27,Clothing_Shoes_and_Jewelry,
